Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000020733	4.86078370635067	-0.0625512984725818	1.32704612340181	-0.0471357380648046	0.962405044124322	0.99534635099581	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	4	6	15	3	10	7	1	5
ENSMUSG00000071265	0.971654106859057	0.13451302346401	2.85485006124907	0.0471173688908752	0.962419684338251	1	1700086L19Rik	RIKEN cDNA 1700086L19 gene	0	0	0	0	1	1	2	2
ENSMUSG00000055494	2.43890323994995	-0.0970194891660785	2.0603077966617	-0.0470898034377574	0.962441654001609	1	NA	NA	3	0	0	0	7	1	0	4
ENSMUSG00000038692	12.5970222078712	-0.0402141696502857	0.854558198616258	-0.0470584329018228	0.962466656350282	0.99534635099581	Hoxb4	homeobox B4	11	1	18	18	4	16	14	14
ENSMUSG00000041881	24.0900718379245	-0.0292253747692868	0.622468541317232	-0.0469507659092969	0.962552467332124	0.99534635099581	Ndufa7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7 (B14.5a)	24	12	10	11	26	28	33	26
ENSMUSG00000036256	1220.62977240356	0.00923901981768423	0.19689564970155	0.0469234329538948	0.96257425186536	0.99534635099581	Igfbp7	insulin-like growth factor binding protein 7	1530	1144	448	940	1421	1180	1224	1168
ENSMUSG00000025162	2387.13461509111	-0.00845036422230121	0.180410862724673	-0.0468395533100321	0.962641104630771	0.99534635099581	Csnk1d	casein kinase 1, delta	2376	1561	975	2261	2118	3261	2568	2053
ENSMUSG00000034243	208.625034025416	0.0131269130528236	0.280505062477497	0.0467974194008589	0.962674685801737	0.99534635099581	Golgb1	golgi autoantigen, golgin subfamily b, macrogolgin 1	170	184	92	154	259	218	201	278
ENSMUSG00000026480	8.08729361514483	-0.0585859639247065	1.25811842618456	-0.0465663348579812	0.962858863800828	0.99534635099581	Ncf2	neutrophil cytosolic factor 2	5	2	0	11	3	22	9	0
ENSMUSG00000032332	23119.7097887312	0.00751706833891588	0.1616942910192	0.0464893861838527	0.962920193539343	0.99534635099581	Col12a1	collagen, type XII, alpha 1	24652	13602	7061	24902	23074	22052	19620	26938
ENSMUSG00000086554	4.85104936150865	-0.0616404445527239	1.3285787038644	-0.0463957794697686	0.962994800387609	0.99534635099581	NA	NA	2	0	9	1	7	6	6	8
ENSMUSG00000081619	2.68738813393953	0.100603570944755	2.17148022676855	0.0463294897667417	0.96304763510371	0.99534635099581	NA	NA	8	5	0	5	0	0	3	0
ENSMUSG00000028688	25.4640964237557	-0.0288813498150272	0.623490678978683	-0.0463220233898873	0.96305358602154	0.99534635099581	Toe1	target of EGR1, member 1 (nuclear)	29	13	4	11	28	21	35	32
ENSMUSG00000042699	96.8620417520722	-0.0491048372043028	1.06079312342867	-0.0462906820564478	0.96307856599124	0.99534635099581	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	103	110	44	183	8	77	83	134
ENSMUSG00000022686	8.25084019649781	0.0603255119176576	1.30395937236406	0.0462633370304231	0.963100360815341	0.99534635099581	B3gnt5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	2	7	0	0	21	6	4	18
ENSMUSG00000062352	791.218771676801	0.00784604496299573	0.169864512906133	0.0461900183196677	0.963158798211686	0.99534635099581	Itgb1bp1	integrin beta 1 binding protein 1	888	664	285	780	812	796	724	836
ENSMUSG00000027366	564.644752910793	0.0109893017077064	0.238191212431224	0.0461364699206921	0.963201478151804	0.99534635099581	Sppl2a	signal peptide peptidase like 2A	775	376	313	451	676	562	532	454
ENSMUSG00000053063	0.955068310858173	0.156719942293168	3.40178528697935	0.0460699100831049	0.96325452880891	1	Clec12a	C-type lectin domain family 12, member a	0	0	0	0	3	3	0	0
ENSMUSG00000073652	0.955068310858173	0.156719942293168	3.40178528697935	0.0460699100831049	0.96325452880891	1	Apol7d	apolipoprotein L 7d	0	0	0	0	3	3	0	0
ENSMUSG00000087466	0.955068310858173	0.156719942293168	3.40178528697935	0.0460699100831049	0.96325452880891	1	A330041J22Rik	RIKEN cDNA A330041J22 gene	0	0	0	0	3	3	0	0
ENSMUSG00000097193	0.955068310858173	0.156719942293168	3.40178528697935	0.0460699100831049	0.96325452880891	1	NA	NA	0	0	3	0	3	3	0	0
ENSMUSG00000045761	7.94293342788838	-0.049356954038195	1.0727192980846	-0.0460110619118388	0.963301433117685	0.99534635099581	Togaram2	TOG array regulator of axonemal microtubules 2	9	15	0	2	11	13	10	4
ENSMUSG00000006289	1087.69349990733	0.00765625639885226	0.166561996339592	0.0459664063058083	0.963337025478104	0.99534635099581	Osgep	O-sialoglycoprotein endopeptidase	1242	633	583	929	1113	1127	1146	1096
ENSMUSG00000087179	7.55586385035578	0.0709094145548892	1.54391356355894	0.0459283577970731	0.963367351767029	0.99534635099581	NA	NA	18	0	0	0	23	2	0	3
ENSMUSG00000028998	7.69110670922798	-0.0480221043802053	1.04914456235888	-0.0457726285805965	0.963491475165494	0.995398107958143	Tomm7	translocase of outer mitochondrial membrane 7 homolog (yeast)	11	1	0	9	5	11	8	3
ENSMUSG00000023266	2.63678452327225	0.0997761512105925	2.19629316135294	0.0454293411126999	0.96376509429813	0.995471932642328	Frs3	fibroblast growth factor receptor substrate 3	6	0	0	0	0	2	8	0
ENSMUSG00000030406	0.97382378520997	0.140473098827456	3.09705767523421	0.0453569528106489	0.963822792331585	1	Gipr	gastric inhibitory polypeptide receptor	1	0	0	0	0	2	3	0
ENSMUSG00000044149	0.663868347627168	0.162153590272551	3.58565366447357	0.0452228813616771	0.963929656216114	1	Nkrf	NF-kappaB repressing factor	1	1	0	2	0	1	0	0
ENSMUSG00000084145	0.663868347627168	0.162153590272551	3.58565366447357	0.0452228813616771	0.963929656216114	1	NA	NA	1	0	0	2	0	1	0	0
ENSMUSG00000069755	0.969394391679691	0.129190515089397	2.85690529569006	0.0452204402030036	0.963931601988362	1	NA	NA	0	0	0	0	2	1	1	2
ENSMUSG00000037406	0.638971922418148	0.163758456721185	3.63328103337987	0.0450717836623963	0.964050091933907	1	Htra4	HtrA serine peptidase 4	0	1	0	0	1	2	1	0
ENSMUSG00000099019	0.97759725285168	0.119815611931485	2.65878312662926	0.0450640786499139	0.964056233404212	1	NA	NA	1	0	3	0	1	1	2	1
ENSMUSG00000051234	1.61591324938126	0.116797411247904	2.59634685855872	0.0449852880260924	0.96411903553727	1	Rnf7	ring finger protein 7	0	0	0	0	5	1	0	4
ENSMUSG00000096950	1.30641593282243	0.124558153342368	2.77072495924521	0.0449550768028233	0.964143116244149	1	Gm9530	predicted gene 9530	2	0	0	0	0	2	4	0
ENSMUSG00000089115	0.961101493679249	0.139751020462508	3.11023989023385	0.044932553563256	0.964161069048247	1	NA	NA	0	2	0	0	3	2	0	1
ENSMUSG00000044645	7.9824690149082	-0.044681437531483	1.00068845826065	-0.044650697390021	0.964385732253679	0.995471932642328	Gm7334	B-cell translocation gene 3 pseudogene	7	6	1	5	6	9	12	10
ENSMUSG00000020064	76.0395110053916	-0.019541049144881	0.437702901438113	-0.0446445501747351	0.964390632135675	0.995471932642328	Herc4	hect domain and RLD 4	81	55	32	116	61	61	42	102
ENSMUSG00000024236	8688.34055795604	-0.00759956374712052	0.170670970319176	-0.0445275709917648	0.964483875293754	0.995471932642328	Svil	supervillin	7378	2694	2810	8788	8084	8895	8407	11642
ENSMUSG00000043445	57.8840558344478	-0.017587131048194	0.395010529156863	-0.0445231955860345	0.96448736290361	0.995471932642328	Pgp	phosphoglycolate phosphatase	60	36	21	55	61	53	52	73
ENSMUSG00000018412	940.722027909475	0.00876704028314907	0.197457533450686	0.0443996242125581	0.964585861189929	0.995471932642328	Kansl1	KAT8 regulatory NSL complex subunit 1	788	236	289	868	830	1286	1057	944
ENSMUSG00000074925	76.4852419991429	0.0178334911862009	0.401665970733555	0.044398810169634	0.964586510062337	0.995471932642328	Ptar1	protein prenyltransferase alpha subunit repeat containing 1	104	10	33	55	62	73	108	65
ENSMUSG00000021687	25.7911034494932	0.0399272819239888	0.901648381918869	0.0442825415368865	0.964679187857764	0.995471932642328	Scamp1	secretory carrier membrane protein 1	29	36	20	1	19	46	57	7
ENSMUSG00000036570	90.5073596026837	0.0156687370938174	0.353840014787288	0.0442819817968771	0.964679634028009	0.995471932642328	Fxyd1	FXYD domain-containing ion transport regulator 1	82	41	37	100	65	87	100	119
ENSMUSG00000032359	11.791628851541	0.0414946101730559	0.941936318997153	0.0440524580443334	0.964862588949999	0.995471932642328	Ctsh	cathepsin H	20	6	0	8	11	15	16	2
ENSMUSG00000032235	44.5121082946149	-0.0238159577247536	0.541253540258755	-0.0440014816593495	0.964903222819629	0.995471932642328	Ice2	interactor of little elongation complex ELL subunit 2	46	23	15	21	81	57	28	41
ENSMUSG00000087430	1.63324500809917	0.123666909225324	2.82013492973352	0.0438514157324415	0.965022842644818	1	NA	NA	0	0	0	0	0	0	5	5
ENSMUSG00000081607	2.10800082263614	-0.0802154327348663	1.82943225721354	-0.0438471730333675	0.96502622457602	1	NA	NA	1	2	0	2	3	3	1	3
ENSMUSG00000024354	2.80827810475667	-0.0856162098717399	1.95320990882481	-0.0438335938625525	0.965037048779814	0.995471932642328	Slc23a1	solute carrier family 23 (nucleobase transporters), member 1	7	0	0	2	6	0	0	2
ENSMUSG00000069862	1.78299858081103	-0.0985357534887969	2.24872250916218	-0.0438185472361857	0.965049042726618	1	NA	NA	0	0	0	3	2	3	0	3
ENSMUSG00000098403	1.81618790402049	-0.101073030972341	2.30689660941349	-0.043813420402069	0.965053129423619	1	NA	NA	1	0	0	5	0	1	0	4
ENSMUSG00000039395	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Mreg	melanoregulin	0	0	0	0	0	2	2	0
ENSMUSG00000052922	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Bpi	bactericidal permeablility increasing protein	0	0	0	0	0	2	2	0
ENSMUSG00000055301	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	0	0	0	0	0	2	2	0
ENSMUSG00000067872	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Ccdc87	coiled-coil domain containing 87	0	0	0	0	0	2	2	0
ENSMUSG00000079470	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Utp14b	UTP14B small subunit processome component	0	0	13	0	0	2	2	0
ENSMUSG00000082455	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	NA	NA	0	0	0	0	0	2	2	0
ENSMUSG00000086442	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	NA	NA	0	0	0	0	0	2	2	0
ENSMUSG00000089639	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	NA	NA	0	3	0	0	0	2	2	0
ENSMUSG00000095362	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Gm14325	predicted gene 14325	0	0	0	0	0	2	2	0
ENSMUSG00000099974	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	Bcl2a1d	B cell leukemia/lymphoma 2 related protein A1d	0	0	0	0	0	2	2	0
ENSMUSG00000101009	0.641231637597515	0.173026452272992	3.95359513146022	0.0437643325934303	0.965092258296128	1	1700108F19Rik	RIKEN cDNA 1700108F19 gene	0	0	0	0	0	2	2	0
ENSMUSG00000059866	40.7318417348155	0.024170534071224	0.553533487996851	0.043665893022468	0.965170726697115	0.995471932642328	Tnip2	TNFAIP3 interacting protein 2	31	58	9	16	69	52	36	47
ENSMUSG00000097847	1.32381248907255	0.110844466063062	2.54004054191127	0.0436388570316505	0.965192277753898	1	NA	NA	2	0	0	1	0	0	3	2
ENSMUSG00000008475	218.01319895881	0.0114213009733127	0.261777415839391	0.043629817861446	0.965199483105646	0.995471932642328	Arpc5	actin related protein 2/3 complex, subunit 5	233	48	19	161	253	272	227	191
ENSMUSG00000020434	0.979856968031046	0.124687491517304	2.86667790666751	0.0434954660331032	0.965306578689044	1	4921536K21Rik	RIKEN cDNA 4921536K21 gene	1	0	0	0	0	1	3	1
ENSMUSG00000038903	2.13260940615211	-0.0918688319205904	2.11285388080759	-0.0434809206424988	0.965318173262491	1	Ccdc68	coiled-coil domain containing 68	4	0	1	2	0	3	4	0
ENSMUSG00000038583	43.351892395697	-0.0231190626038141	0.532502158940171	-0.0434159039839905	0.965370000108965	0.995471932642328	Pln	phospholamban	69	15	8	53	29	49	43	21
ENSMUSG00000022407	84.5512546798477	0.0163518202707997	0.376826331902717	0.0433935181446427	0.965387844607401	0.995471932642328	Adsl	adenylosuccinate lyase	96	34	57	97	100	100	51	73
ENSMUSG00000038884	19.9953751875784	-0.0320789848776589	0.740266346196524	-0.0433343823374926	0.965434983813028	0.995471932642328	A230050P20Rik	RIKEN cDNA A230050P20 gene	36	14	3	14	33	17	11	11
ENSMUSG00000040331	249.615036004797	-0.0105683213623887	0.244028476492338	-0.043307738155389	0.965456222855403	0.995471932642328	Nsmce4a	NSE4 homolog A, SMC5-SMC6 complex component	294	226	182	251	275	234	200	271
ENSMUSG00000085955	1.97986788675155	0.0896327893957015	2.07983062865749	0.0430961964694012	0.965624851261985	1	NA	NA	5	0	1	1	4	1	1	0
ENSMUSG00000081126	0.975337537672313	0.114656053641753	2.66058636317061	0.0430942799786126	0.965626378981097	1	NA	NA	1	0	0	0	2	1	1	1
ENSMUSG00000042784	25.1893703926689	-0.0282010962980445	0.655470413774241	-0.0430242093394585	0.965682235456518	0.995471932642328	Muc1	mucin 1, transmembrane	31	1	18	13	15	21	45	29
ENSMUSG00000029782	190.415598048959	-0.0128491858422764	0.298688985117813	-0.0430186129468694	0.965686696601413	0.995471932642328	Tmem209	transmembrane protein 209	156	110	59	247	138	250	166	209
ENSMUSG00000039826	89.4722061459983	0.0210415716944194	0.489495409411581	0.0429862492882484	0.965712495200424	0.995471932642328	Trub2	TruB pseudouridine (psi) synthase family member 2	164	23	16	84	85	28	94	87
ENSMUSG00000021385	13.7519093602159	0.0379068977428944	0.883725867303814	0.0428944078083238	0.965785706571956	0.995471932642328	Ippk	inositol 1,3,4,5,6-pentakisphosphate 2-kinase	24	17	11	7	27	12	7	7
ENSMUSG00000073090	20.0410997456596	0.0283906082325648	0.661936932230503	0.0428902012415262	0.965789059840651	0.995471932642328	NA	NA	30	39	5	22	22	17	15	16
ENSMUSG00000049281	5.34286842696296	-0.0698421713032093	1.62940238310584	-0.0428636732260584	0.965810206687167	0.995471932642328	Scn3b	sodium channel, voltage-gated, type III, beta	2	0	0	11	0	16	4	0
ENSMUSG00000022206	68.5754956905604	-0.0209190618089565	0.488434627949602	-0.0428287852906183	0.965838017692779	0.995471932642328	Npr3	natriuretic peptide receptor 3	87	64	26	114	43	92	40	42
ENSMUSG00000055541	2.48854125600732	-0.0811649433991549	1.89746411608048	-0.0427754826619931	0.96588050809768	1	Lair1	leukocyte-associated Ig-like receptor 1	6	0	7	3	0	1	4	1
ENSMUSG00000062593	1.29152396294079	0.11939990440553	2.80012770768326	0.0426408781563461	0.96598780905197	1	Lilrb4a	leukocyte immunoglobulin-like receptor, subfamily B, member 4A	0	0	0	0	4	1	0	3
ENSMUSG00000001739	2.51179092142161	-0.0945344991051206	2.22045139662705	-0.0425744509646652	0.966040762194884	1	Cldn15	claudin 15	8	0	0	4	0	0	3	0
ENSMUSG00000037062	545.489474794341	0.00793686936046639	0.186448041361615	0.0425687998785294	0.966045267025264	0.995471932642328	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	522	267	169	566	548	667	482	556
ENSMUSG00000028830	187.35121824597	-0.0122214780460703	0.287523857139967	-0.0425059616535431	0.966095359335061	0.995471932642328	AU040320	expressed sequence AU040320	232	77	124	226	172	161	145	206
ENSMUSG00000020238	723.092707400811	0.0112237732566423	0.264130797723091	0.0424932395366065	0.966105500952632	0.995471932642328	Ncln	nicalin	874	405	174	741	415	811	958	616
ENSMUSG00000089797	5.51375089739336	-0.0568333929099217	1.34227830326524	-0.0423409905171439	0.966226868862138	0.995471932642328	NA	NA	6	0	0	0	11	6	5	6
ENSMUSG00000003360	129.184494900592	0.0162740633733092	0.384970674836026	0.0422735144183149	0.966280658838622	0.995471932642328	Ddx23	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23	147	46	29	210	74	129	92	134
ENSMUSG00000097143	5.08027359379794	0.0544931828585898	1.29018555522351	0.0422367020293833	0.966310004665296	0.995471932642328	NA	NA	5	6	7	9	5	7	1	4
ENSMUSG00000034064	192.698216505221	0.0112676119907705	0.267111128462708	0.0421832368258802	0.966352625740199	0.995471932642328	Poglut1	protein O-glucosyltransferase 1	196	153	37	203	162	256	199	164
ENSMUSG00000008450	62.3461531460197	0.0174922767848722	0.417118526945502	0.0419359861883038	0.96654972879022	0.995471932642328	Nutf2,Nutf2-ps2	nuclear transport factor 2,nuclear transport factor 2, pseudogene 2	47	57	25	63	50	98	70	55
ENSMUSG00000021243	8.02929915793378	-0.0413609394430754	0.986756893522947	-0.0419160379973708	0.966565631161119	0.995471932642328	Fcf1	FCF1 rRNA processing protein	9	0	2	10	5	8	8	9
ENSMUSG00000018983	19.2364024226464	0.0364994037970107	0.87097489069195	0.0419063789175524	0.966573331226035	0.995471932642328	E2f2	E2F transcription factor 2	30	1	0	43	10	11	3	19
ENSMUSG00000067567	6.62701986451933	0.0537890660205674	1.285347000614	0.0418478947668396	0.966619953928015	0.995471932642328	Hdac8	histone deacetylase 8	6	0	0	0	14	11	6	4
ENSMUSG00000059486	11.1106765998599	0.0407521600250284	0.975247581569243	0.0417864763729588	0.966668915888187	0.995471932642328	Kbtbd2	kelch repeat and BTB (POZ) domain containing 2	7	0	0	5	6	6	22	22
ENSMUSG00000101892	4.56216981516863	-0.0547506547230536	1.31041072223436	-0.0417812932953562	0.96667304777729	0.995471932642328	9130401M01Rik	RIKEN cDNA 9130401M01 gene	4	2	7	6	2	8	5	3
ENSMUSG00000015134	18.6032426397479	-0.0412316122297154	0.987483042917116	-0.0417542483645222	0.966694607695704	0.995471932642328	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	31	13	9	0	14	21	40	8
ENSMUSG00000092364	0.663958384455622	0.16240636180441	3.90444863606281	0.0415952102185107	0.966821391630938	1	NA	NA	0	0	0	2	0	0	0	2
ENSMUSG00000028545	5.993561618634	0.0645608385236647	1.55261494854459	0.0415820024045135	0.966831920832152	0.995471932642328	Bend5	BEN domain containing 5	3	0	0	0	0	10	18	6
ENSMUSG00000037887	1020.60627887966	0.00926041691233788	0.222784362090241	0.041566727688844	0.966844097763933	0.995471932642328	Dusp8	dual specificity phosphatase 8	998	595	634	936	883	806	1170	1442
ENSMUSG00000051550	51.6481425204748	0.0205897755240333	0.49659466623683	0.0414619344989378	0.966927638612366	0.995471932642328	Zfp579	zinc finger protein 579	63	27	16	26	86	61	41	40
ENSMUSG00000028572	4.89710601628352	-0.0749312284440164	1.81561365466804	-0.0412704697672681	0.967080274716985	0.995471932642328	Hook1	hook microtubule tethering protein 1	9	0	3	0	0	7	14	0
ENSMUSG00000055137	3.97912944253577	0.0824680252714696	2.00270382898404	0.0411783430370256	0.967153718778817	0.995471932642328	Sugct	succinyl-CoA glutarate-CoA transferase	11	0	3	0	0	1	12	0
ENSMUSG00000024789	118.112927580979	-0.0135256663341286	0.329107752085317	-0.0410979876603521	0.967217778864286	0.995471932642328	Jak2	Janus kinase 2	93	91	70	129	131	135	83	153
ENSMUSG00000041180	232.142747589509	-0.0110513146736943	0.269977225188839	-0.0409342479387451	0.9673483144124	0.995471932642328	Hectd2	HECT domain E3 ubiquitin protein ligase 2	194	136	88	194	300	267	183	287
ENSMUSG00000020891	0.64726482041859	0.147847993083208	3.6170809086444	0.040874947731987	0.967395589565205	1	Alox8	arachidonate 8-lipoxygenase	0	8	0	0	0	1	2	1
ENSMUSG00000034892	0.64726482041859	0.147847993083208	3.6170809086444	0.040874947731987	0.967395589565205	1	Rps29	ribosomal protein S29	0	0	0	0	0	1	2	1
ENSMUSG00000052135	0.64726482041859	0.147847993083208	3.6170809086444	0.040874947731987	0.967395589565205	1	Foxo6	forkhead box O6	0	0	2	0	0	1	2	1
ENSMUSG00000071662	0.64726482041859	0.147847993083208	3.6170809086444	0.040874947731987	0.967395589565205	1	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G	0	0	9	0	0	1	2	1
ENSMUSG00000091269	0.64726482041859	0.147847993083208	3.6170809086444	0.040874947731987	0.967395589565205	1	NA	NA	0	2	0	0	0	1	2	1
ENSMUSG00000019797	9.63446038658584	-0.046106440085607	1.12824156310512	-0.0408657521521488	0.967402920451125	0.995471932642328	1700021F05Rik	RIKEN cDNA 1700021F05 gene	14	0	22	0	15	5	13	12
ENSMUSG00000025498	6.53901713425772	-0.0616615117311275	1.50974624052618	-0.0408423018888506	0.96742161544619	0.995471932642328	Irf7	interferon regulatory factor 7	0	7	0	0	15	17	4	5
ENSMUSG00000027075	35.200909966141	0.0329619849527734	0.80834005361481	0.0407773743307299	0.967473377021451	0.995471932642328	Slc43a1	solute carrier family 43, member 1	46	17	39	84	2	40	16	25
ENSMUSG00000022838	1.30659600647933	0.123737663779294	3.04350503933859	0.040656303235885	0.967569897736596	1	Eaf2	ELL associated factor 2	0	0	0	0	0	0	4	4
ENSMUSG00000041124	28.5848343638797	0.0696869840987425	1.71510120167937	0.0406314123216211	0.967589741415903	0.995471932642328	Msantd4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils	14	6	1	31	0	9	54	66
ENSMUSG00000030275	617.033577494455	-0.0117472994626183	0.290663354308646	-0.0404154816507907	0.967761887760946	0.995471932642328	Etnk1	ethanolamine kinase 1	312	199	140	510	622	729	665	956
ENSMUSG00000096403	14.5076251422527	-0.0304933646526633	0.755261198886423	-0.0403745945079974	0.967794484375151	0.995471932642328	NA	NA	11	9	8	12	17	14	13	22
ENSMUSG00000042268	41.3038319135357	-0.0269840458384001	0.668706646022888	-0.040352591078445	0.967812026276248	0.995471932642328	Slc26a9	solute carrier family 26, member 9	30	0	27	76	8	77	34	28
ENSMUSG00000026289	219.998189576169	-0.0145492268894503	0.361217568796637	-0.0402782924925822	0.967871259814052	0.995471932642328	Atg16l1	autophagy related 16-like 1 (S. cerevisiae)	248	73	89	139	123	218	378	240
ENSMUSG00000087400	17.7755032505111	-0.02933440434547	0.728381849459991	-0.0402733873272899	0.967875170396658	0.995471932642328	NA	NA	22	0	8	26	11	11	14	24
ENSMUSG00000032741	5678.10838524172	-0.00519090448871144	0.129001239898464	-0.0402391829163592	0.9679024394634	0.995471932642328	Tpcn1	two pore channel 1	5809	4501	3769	5365	5565	6103	5620	6290
ENSMUSG00000039671	144.122063311127	-0.0121745897072802	0.302705001551106	-0.040219321269539	0.967918273946358	0.995471932642328	Zmynd8	zinc finger, MYND-type containing 8	146	60	109	118	168	203	134	116
ENSMUSG00000031231	9.02158716353456	-0.0391821165159821	0.974727113602982	-0.0401980369368708	0.967935242664251	0.995471932642328	Cox7b	cytochrome c oxidase subunit VIIb	14	12	8	9	13	7	4	8
ENSMUSG00000024059	143.648256453213	-0.0118321755226787	0.294850918693994	-0.0401293493508106	0.967990003243106	0.995471932642328	Clip4	CAP-GLY domain containing linker protein family, member 4	162	34	154	137	165	181	116	119
ENSMUSG00000069540	1.9463357186428	0.106237581227446	2.66139955121801	0.0399179376049813	0.968158550359542	1	NA	NA	0	1	0	0	6	0	0	6
ENSMUSG00000090608	1.29981686094123	0.111430866594868	2.79471948797964	0.0398719324333418	0.968195227975936	1	NA	NA	0	0	6	0	3	0	1	4
ENSMUSG00000057135	0.967134676500324	0.123589322672637	3.10397145401912	0.0398165139413926	0.968239410449906	1	Scimp	SLP adaptor and CSK interacting membrane protein	0	0	0	0	3	1	0	2
ENSMUSG00000052488	159.250131412875	0.0105161307165403	0.26456697780304	0.0397484629558309	0.968293664331276	0.995471932642328	Cherp	calcium homeostasis endoplasmic reticulum protein	158	104	96	151	180	173	136	177
ENSMUSG00000031669	4.31389351998911	-0.0692953446225358	1.74601150411852	-0.0396877938427558	0.968342033113263	0.995471932642328	Gins3	GINS complex subunit 3 (Psf3 homolog)	8	0	1	12	0	5	0	1
ENSMUSG00000030798	4.47778575293553	-0.0680104720816484	1.717104641494	-0.0396076455902388	0.968405931924161	0.995471932642328	Cd37	CD37 antigen	0	0	0	0	12	9	1	6
ENSMUSG00000030041	0.636712207238782	0.156362120382966	3.96366891597117	0.0394488348289943	0.968532545624066	1	M1ap	meiosis 1 associated protein	0	0	0	0	2	2	0	0
ENSMUSG00000090235	0.636712207238782	0.156362120382966	3.96366891597117	0.0394488348289943	0.968532545624066	1	LOC102637720	uncharacterized LOC102637720	0	0	0	0	2	2	0	0
ENSMUSG00000099220	0.636712207238782	0.156362120382966	3.96366891597117	0.0394488348289943	0.968532545624066	1	NA	NA	0	1	0	0	2	2	0	0
ENSMUSG00000099543	0.636712207238782	0.156362120382966	3.96366891597117	0.0394488348289943	0.968532545624066	1	NA	NA	0	0	0	0	2	2	0	0
ENSMUSG00000100213	0.636712207238782	0.156362120382966	3.96366891597117	0.0394488348289943	0.968532545624066	1	NA	NA	0	0	0	0	2	2	0	0
ENSMUSG00000003420	379.080790380166	0.0101615287968311	0.257900579110503	0.0394009537779175	0.96857071949669	0.995471932642328	Fcgrt	Fc receptor, IgG, alpha chain transporter	534	290	220	373	437	318	301	348
ENSMUSG00000044617	205.081314407724	-0.0115477067954849	0.293615730545151	-0.039329319222933	0.968627831334322	0.995471932642328	Zbtb39	zinc finger and BTB domain containing 39	154	71	106	199	245	303	153	207
ENSMUSG00000018040	38.8303726322615	0.0214740987280405	0.54636014547608	0.0393039260016462	0.96864807654	0.995471932642328	Rrp7a	ribosomal RNA processing 7 homolog A (S. cerevisiae)	57	20	43	43	36	50	35	16
ENSMUSG00000025086	41.5434621897254	-0.0232102375023598	0.59208262548276	-0.0392010109795657	0.968730127612449	0.995471932642328	Trub1	TruB pseudouridine (psi) synthase family member 1	81	7	13	23	63	27	35	24
ENSMUSG00000058239	4.79289006871257	0.0579276724223726	1.47910740101246	0.0391639392668313	0.968759683862612	0.995471932642328	Usf2	upstream transcription factor 2	6	1	2	12	0	6	2	3
ENSMUSG00000028793	55.5597013355826	-0.0168787859422734	0.43123685630897	-0.0391404067053587	0.968778445744599	0.995471932642328	Rnf19b	ring finger protein 19B	44	16	41	37	71	78	54	58
ENSMUSG00000030744	30.5561087607463	-0.0236074209473896	0.605420276004496	-0.038993442874408	0.96889561646766	0.995471932642328	Rps3	ribosomal protein S3	17	5	3	17	37	57	35	26
ENSMUSG00000024743	47.4147518210292	0.0189505864815135	0.486090936932423	0.0389856815704179	0.968901804387103	0.995471932642328	Syt7	synaptotagmin VII	52	0	7	59	54	35	26	63
ENSMUSG00000021076	562.407396343424	0.00764314290465912	0.19624731153581	0.0389464846414695	0.968933055277549	0.995471932642328	Actr10	ARP10 actin-related protein 10	530	439	228	631	504	593	508	673
ENSMUSG00000084960	4.26258691710873	-0.0648400478602501	1.6659029275123	-0.0389218644072353	0.968952684499015	0.995471932642328	B430010I23Rik	RIKEN cDNA B430010I23 gene	6	0	6	8	0	8	4	0
ENSMUSG00000091475	10.5324209402657	0.0364962025349215	0.938125785396988	0.0389033145693542	0.968967473927026	0.995471932642328	2810468N07Rik	RIKEN cDNA 2810468N07 gene	17	0	7	15	12	10	4	6
